age,income,gender_male,race_Non-Hispanic Asian,race_Non-Hispanic Black,race_Non-Hispanic White,race_Other Hispanic,race_Other Race,education_College graduate or above,education_High school graduate/GED or equivalent,education_Less than 9th grade,education_Some college or AA degree,marital_status_Never married,marital_status_Widowed/Divorced/Separated,num_meals_not_home,num_meals_fast_food,num_ready_foods_30_days,num_frozen_foods_30_days
54,3.08,0,0,1,0,0,0,1,0,0,0,0,1,2,2,0,0
65,0.92,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
60,3.69,1,0,0,0,1,0,0,1,0,0,0,0,3,1,0,0
30,1.7,1,0,0,0,1,0,0,1,0,0,0,0,3,3,0,0
56,5.0,1,0,0,0,1,0,0,0,0,1,0,0,4,2,3,1
39,0.73,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
80,4.43,1,0,0,1,0,0,0,0,0,1,0,0,3,1,1,1
30,0.02,0,0,1,0,0,0,0,0,0,0,1,0,2,2,2,0
66,0.0,1,0,1,0,0,0,0,0,0,0,1,0,3,3,0,0
45,2.72,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0
80,4.98,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1
25,2.06,0,0,1,0,0,0,0,0,0,1,0,0,2,2,1,2
36,5.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
44,4.62,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0
35,3.11,0,0,0,1,0,0,0,0,0,1,0,0,2,1,0,1
37,0.73,1,0,0,1,0,0,0,1,0,0,0,1,15,7,0,20
34,1.1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1
33,1.15,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
28,4.45,0,0,0,1,0,0,1,0,0,0,1,0,1,1,10,0
55,1.6,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0
60,1.7,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
48,2.89,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0
48,2.44,1,0,0,1,0,0,0,0,0,1,0,0,7,7,2,15
52,0.24,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
54,1.1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,8,7
69,0.8,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
49,1.19,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,2
40,5.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,3,4
38,1.88,1,0,0,1,0,0,0,0,0,1,0,0,10,7,4,0
52,1.92,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3
41,5.0,1,0,0,0,1,0,1,0,0,0,0,0,4,1,0,0
61,5.0,1,0,0,0,0,1,0,0,0,1,0,0,7,3,12,2
60,3.4,0,0,0,0,0,0,0,0,0,1,0,0,4,4,0,0
63,5.0,0,1,0,0,0,0,1,0,0,0,0,0,10,10,0,0
70,3.65,1,1,0,0,0,0,1,0,0,0,0,0,1,1,4,2
22,1.72,1,0,1,0,0,0,0,1,0,0,1,0,7,5,10,5
45,1.78,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
52,0.59,0,0,1,0,0,0,0,0,0,1,0,1,7,7,0,3
54,3.04,1,0,0,1,0,0,0,1,0,0,0,1,4,4,4,0
29,1.01,0,0,1,0,0,0,0,0,0,1,1,0,3,3,0,0
54,4.91,0,0,1,0,0,0,0,1,0,0,0,0,4,4,7,0
30,1.52,1,0,0,1,0,0,0,0,0,1,0,1,6,4,4,6
22,0.47,0,0,1,0,0,0,0,1,0,0,1,0,12,1,0,2
53,1.44,0,0,0,0,1,0,0,0,0,0,0,1,8,2,0,0
27,2.39,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
25,2.32,1,0,0,0,1,0,0,0,0,1,0,0,14,5,2,5
30,1.98,1,0,0,0,0,0,0,1,0,0,1,0,17,17,0,0
38,3.18,0,0,0,1,0,0,0,0,0,1,0,0,7,2,0,0
57,5.0,0,0,0,1,0,0,1,0,0,0,0,0,7,0,4,7
61,2.48,0,0,0,1,0,0,0,0,0,1,0,1,6,3,10,15
59,2.25,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
80,2.46,0,0,0,1,0,0,0,0,0,1,0,0,3,3,0,4
27,0.85,0,0,1,0,0,0,0,0,0,1,1,0,0,0,2,0
58,0.0,0,0,1,0,0,0,0,0,0,1,1,0,4,0,1,0
63,1.84,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,2
74,1.41,0,0,0,1,0,0,0,0,0,1,0,1,2,0,0,0
67,1.46,1,0,1,0,0,0,0,1,0,0,0,0,2,0,0,8
60,1.17,0,0,1,0,0,0,0,1,0,0,0,1,2,2,0,0
37,5.0,1,0,0,1,0,0,1,0,0,0,0,0,2,0,2,0
70,5.0,1,0,0,1,0,0,0,0,0,1,0,0,4,3,0,12
37,1.01,1,0,0,0,1,0,0,0,0,1,0,0,7,7,0,0
57,2.61,0,0,0,0,0,1,1,0,0,0,0,1,4,3,0,0
43,1.81,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0
25,2.15,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0
32,1.82,0,0,1,0,0,0,0,0,0,1,0,1,5,3,6,3
60,5.0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0
28,3.27,0,0,0,0,1,0,0,0,0,1,0,0,2,2,0,0
80,4.88,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
34,0.77,0,0,0,0,0,0,0,1,0,0,0,0,3,2,1,0
26,2.07,0,0,1,0,0,0,0,0,0,1,1,0,3,2,0,2
44,5.0,1,0,1,0,0,0,1,0,0,0,0,0,4,1,5,0
62,1.08,1,0,1,0,0,0,0,0,0,1,1,0,3,2,2,0
40,2.15,0,0,1,0,0,0,0,1,0,0,0,1,2,2,0,1
41,4.28,1,0,0,0,0,1,0,0,0,1,0,1,5,3,5,0
39,1.39,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
37,1.91,1,0,0,0,0,0,0,1,0,0,0,0,10,0,20,0
60,3.96,1,0,1,0,0,0,1,0,0,0,1,0,4,0,0,0
29,0.0,0,0,1,0,0,0,0,0,1,0,1,0,2,0,2,1
31,1.99,0,0,0,0,1,0,0,0,0,1,0,0,3,2,0,0
29,1.34,0,0,0,0,0,1,0,0,0,1,0,0,2,0,4,3
34,1.06,1,0,0,0,0,0,0,0,0,1,0,1,4,0,0,0
60,0.73,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0
70,1.11,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
60,2.13,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
70,1.66,1,0,0,0,0,1,0,0,0,0,0,1,15,6,8,0
63,1.3,1,0,0,0,0,1,0,0,0,1,0,0,21,18,10,0
42,3.65,1,0,0,0,0,0,1,0,0,0,1,0,14,5,1,0
60,1.05,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
45,3.38,1,0,0,0,0,0,0,1,0,0,0,0,3,0,4,0
75,2.79,0,0,0,1,0,0,0,0,0,1,0,0,2,0,1,0
80,1.18,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
46,4.41,1,0,0,1,0,0,0,0,0,1,0,0,5,1,3,4
70,1.03,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
43,2.47,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
68,5.0,1,0,0,1,0,0,1,0,0,0,0,0,3,1,0,0
36,2.52,1,0,0,0,0,1,0,0,0,1,1,0,6,6,0,2
63,0.74,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,5.0,1,0,0,1,0,0,0,0,0,1,0,0,4,2,0,1
79,2.79,1,0,0,1,0,0,0,0,0,1,0,0,2,0,0,2
21,1.77,1,0,0,0,0,0,0,0,0,1,1,0,3,2,0,0
77,1.64,0,0,0,1,0,0,0,0,0,0,0,1,4,3,1,0
48,0.98,1,0,1,0,0,0,0,0,0,0,1,0,2,2,0,1
80,0.7,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
38,3.55,0,1,0,0,0,0,1,0,0,0,1,0,5,0,0,0
53,0.04,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0,0
27,1.32,1,0,0,1,0,0,0,1,0,0,1,0,4,4,17,0
80,5.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,2
74,1.79,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
79,2.46,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1
64,2.24,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0
61,4.25,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0
34,2.63,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0
46,4.6,1,0,0,1,0,0,0,0,0,1,0,0,5,3,1,2
46,0.29,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,6
39,5.0,1,0,0,0,1,0,1,0,0,0,0,0,5,3,12,10
80,1.36,1,0,0,1,0,0,0,0,0,1,0,0,5,3,2,2
49,1.8,0,0,1,0,0,0,0,0,0,1,0,1,2,1,6,0
61,3.86,0,0,0,1,0,0,0,1,0,0,0,1,2,0,0,4
49,0.61,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
34,1.73,0,0,1,0,0,0,0,0,0,1,0,0,2,1,1,0
32,4.16,1,1,0,0,0,0,0,0,0,1,1,0,12,3,0,0
67,2.11,0,0,0,0,0,0,0,0,0,1,0,0,4,2,0,0
71,1.4,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0
65,2.43,0,0,1,0,0,0,0,1,0,0,0,0,12,6,0,0
80,0.65,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,4
78,1.02,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
45,0.43,0,0,1,0,0,0,0,0,0,1,1,0,5,2,0,5
37,5.0,0,0,0,0,0,0,0,0,0,1,0,0,6,1,2,0
80,2.07,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,4
44,4.78,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,0
20,1.68,0,0,0,1,0,0,0,0,0,1,1,0,8,2,5,0
21,0.65,1,0,1,0,0,0,0,1,0,0,1,0,3,3,0,3
40,0.59,0,0,0,0,0,1,0,1,0,0,1,0,0,0,3,0
80,3.23,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
75,1.85,0,0,0,1,0,0,0,1,0,0,0,0,1,1,2,0
54,2.94,1,1,0,0,0,0,0,0,0,1,0,0,3,1,1,0
70,5.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
61,5.0,1,0,0,0,1,0,1,0,0,0,0,0,9,0,0,0
33,0.85,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
40,2.65,1,0,0,0,1,0,0,0,0,1,0,0,4,1,0,0
47,1.96,1,0,0,0,0,0,0,0,0,0,0,0,6,3,2,0
64,1.54,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
36,5.0,1,0,0,0,0,1,1,0,0,0,0,0,2,0,2,0
44,4.14,1,0,0,0,1,0,0,1,0,0,0,0,3,1,2,1
48,0.29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
50,4.62,1,0,1,0,0,0,0,0,0,0,0,0,1,1,2,0
52,0.81,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
31,2.2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
35,2.22,0,0,1,0,0,0,0,0,0,1,1,0,5,3,3,10
52,0.75,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1
65,0.97,0,0,1,0,0,0,0,1,0,0,0,1,4,4,0,0
39,3.05,0,0,0,1,0,0,0,0,0,1,0,0,3,3,1,0
28,2.62,1,0,1,0,0,0,0,1,0,0,0,0,5,5,2,0
50,4.98,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
64,0.53,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0
62,0.73,0,0,0,0,0,0,0,0,0,0,1,0,2,2,3,8
35,1.3,0,0,1,0,0,0,0,0,0,1,0,0,4,4,10,2
47,3.54,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0
31,4.93,0,1,0,0,0,0,1,0,0,0,0,0,3,1,0,0
62,5.0,1,0,0,1,0,0,0,1,0,0,0,0,6,2,0,2
28,0.94,0,0,0,0,0,1,0,0,0,1,0,1,2,2,0,5
46,0.29,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,2
65,1.48,0,0,0,1,0,0,1,0,0,0,0,0,3,0,2,2
53,2.38,1,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0
42,5.0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,0
61,1.2,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0
64,1.51,1,0,1,0,0,0,0,0,0,1,0,0,0,0,8,1
38,1.71,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
71,1.69,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,21
34,1.89,1,0,1,0,0,0,0,0,0,1,1,0,2,2,1,0
56,5.0,1,0,0,1,0,0,1,0,0,0,0,0,7,7,2,0
53,3.71,0,0,0,1,0,0,0,0,0,1,0,0,2,2,15,2
39,4.07,1,0,0,0,0,0,0,0,0,0,0,0,4,4,12,12
55,0.0,1,0,0,1,0,0,0,0,0,0,0,1,3,0,0,10
60,3.18,0,0,0,1,0,0,0,0,0,0,0,0,4,4,6,0
73,0.56,0,0,1,0,0,0,0,0,0,1,0,1,2,1,0,0
31,2.88,0,0,0,1,0,0,1,0,0,0,0,0,14,3,6,4
50,1.92,1,0,0,1,0,0,1,0,0,0,0,1,21,10,0,15
70,1.3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
47,5.0,0,0,0,1,0,0,0,0,0,1,0,0,2,1,10,2
58,0.7,0,1,0,0,0,0,0,0,0,0,1,0,2,2,0,4
33,0.8,0,0,1,0,0,0,0,0,0,1,0,0,2,2,0,4
62,1.72,1,0,0,0,0,1,0,0,0,1,0,0,4,4,4,0
44,5.0,1,1,0,0,0,0,1,0,0,0,0,0,4,0,1,0
56,2.37,0,0,1,0,0,0,0,0,0,1,0,0,4,1,0,0
22,0.86,0,0,0,0,0,1,0,0,0,1,1,0,4,2,3,3
23,1.41,1,0,1,0,0,0,0,0,0,1,1,0,2,2,0,0
69,2.24,0,0,1,0,0,0,0,0,0,1,0,1,5,5,0,0
71,4.64,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1
80,1.39,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
39,0.74,0,0,1,0,0,0,0,1,0,0,1,0,6,6,8,12
37,1.14,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0
49,3.2,1,0,1,0,0,0,0,1,0,0,0,0,3,3,8,0
54,3.52,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0
52,4.93,0,0,0,1,0,0,1,0,0,0,0,0,3,1,3,0
34,1.82,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
80,1.66,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
65,4.69,1,0,0,1,0,0,0,0,0,1,0,0,0,0,30,0
61,2.03,0,0,1,0,0,0,0,1,0,0,0,0,3,0,2,0
60,2.64,1,0,0,1,0,0,0,1,0,0,0,1,3,0,0,0
23,2.6,0,0,1,0,0,0,0,0,0,1,0,0,18,18,0,20
55,1.77,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,2
57,5.0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,4
25,5.0,1,0,0,0,0,0,0,0,0,0,1,0,15,15,1,5
64,2.66,1,0,1,0,0,0,0,0,0,1,0,0,2,2,0,0
58,2.46,1,0,1,0,0,0,0,0,0,1,0,0,2,1,0,0
23,1.78,1,0,0,1,0,0,0,0,0,1,0,0,3,1,5,3
39,0.92,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
39,1.59,0,0,1,0,0,0,1,0,0,0,0,0,2,1,2,0
43,1.24,0,0,1,0,0,0,0,0,0,1,0,1,4,1,8,21
46,1.77,1,0,1,0,0,0,0,0,0,1,1,0,4,2,2,2
68,0.99,0,0,1,0,0,0,0,1,0,0,0,0,2,2,0,8
57,2.65,0,0,0,1,0,0,0,1,0,0,0,0,2,1,0,2
36,4.81,1,0,1,0,0,0,1,0,0,0,0,0,7,2,4,1
28,3.82,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0
27,5.0,0,1,0,0,0,0,1,0,0,0,1,0,15,15,20,0
61,1.72,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1
37,1.63,1,0,0,1,0,0,0,1,0,0,0,0,5,0,0,0
40,4.08,1,1,0,0,0,0,1,0,0,0,0,0,4,2,0,0
40,5.0,1,0,0,1,0,0,1,0,0,0,0,0,4,0,10,2
55,1.44,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
39,0.61,1,0,0,0,0,0,0,0,0,0,0,0,7,0,8,0
47,2.92,1,0,0,0,1,0,1,0,0,0,0,0,2,2,10,0
34,1.91,0,0,0,0,0,0,0,0,0,0,0,0,12,12,3,0
24,5.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2
49,0.42,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,2
61,1.98,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
31,0.96,1,0,0,0,0,1,0,0,0,0,1,0,3,0,10,0
27,0.85,0,0,0,1,0,0,1,0,0,0,0,0,3,1,2,2
34,1.68,1,0,1,0,0,0,0,1,0,0,0,0,3,3,12,4
59,2.64,0,0,1,0,0,0,0,0,0,1,0,0,6,6,1,0
39,0.6,0,0,0,0,1,0,0,1,0,0,0,1,5,5,0,0
61,4.12,1,0,0,1,0,0,0,1,0,0,0,1,2,2,0,0
80,2.46,1,0,0,0,0,1,1,0,0,0,0,0,2,0,1,12
37,5.0,0,0,0,1,0,0,0,1,0,0,0,0,4,4,0,8
48,0.39,1,0,1,0,0,0,1,0,0,0,0,0,2,1,12,0
40,0.28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
41,5.0,1,1,0,0,0,0,1,0,0,0,0,0,5,2,15,0
69,3.52,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0
65,5.0,0,0,1,0,0,0,1,0,0,0,0,0,7,1,0,0
57,1.82,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
30,5.0,0,1,0,0,0,0,0,0,0,1,1,0,14,2,2,1
56,1.93,1,0,0,0,0,1,0,0,0,1,0,0,5,5,0,0
33,5.0,0,0,0,1,0,0,0,1,0,0,0,0,5,5,10,3
58,5.0,0,0,0,1,0,0,0,0,0,1,0,0,3,1,10,0
60,2.07,1,0,0,0,1,0,0,0,0,1,0,1,0,0,3,0
29,1.37,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
67,5.0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,4,1
53,0.87,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,4
44,2.98,1,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0
75,5.0,0,0,1,0,0,0,0,0,0,1,0,0,5,2,0,2
75,2.84,1,0,0,1,0,0,0,1,0,0,0,0,2,2,0,2
80,0.91,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
62,3.67,1,0,0,1,0,0,0,0,0,0,0,0,9,7,0,4
66,2.94,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
43,1.67,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
78,5.0,0,0,0,1,0,0,1,0,0,0,0,0,15,0,0,0
33,1.92,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,3
31,0.99,1,0,0,0,1,0,1,0,0,0,0,0,10,10,0,0
63,5.0,0,0,0,1,0,0,1,0,0,0,0,0,5,3,2,0
80,0.51,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
56,2.65,0,0,0,0,1,0,0,1,0,0,0,0,4,4,0,0
49,0.82,0,0,0,1,0,0,0,0,0,1,0,1,2,2,30,21
60,1.18,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
52,5.0,1,0,0,1,0,0,1,0,0,0,0,0,5,1,0,0
59,0.74,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0
43,3.4,0,0,1,0,0,0,0,0,0,1,0,0,2,1,3,0
22,1.99,1,0,1,0,0,0,0,0,0,0,0,0,3,3,0,0
63,4.35,1,0,1,0,0,0,0,0,0,1,0,0,5,0,0,0
39,3.44,1,0,0,1,0,0,0,0,0,1,0,1,10,4,0,15
80,1.94,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,10
28,1.8,1,0,1,0,0,0,0,0,0,0,1,0,2,2,0,5
47,1.42,1,0,0,1,0,0,0,0,0,1,0,0,5,3,0,14
59,3.13,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
48,1.99,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
58,1.89,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30,1.77,1,0,1,0,0,0,0,1,0,0,1,0,3,3,0,0
80,5.0,0,0,0,1,0,0,0,1,0,0,0,1,4,0,1,2
69,4.02,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
44,1.15,1,0,0,0,0,1,0,0,0,0,0,0,2,2,1,0
80,1.28,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
54,1.2,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0
56,1.6,1,0,0,1,0,0,1,0,0,0,1,0,0,0,4,0
23,0.37,0,0,1,0,0,0,0,0,0,1,0,0,3,3,0,8
38,1.77,1,0,1,0,0,0,0,1,0,0,0,0,2,2,21,0
61,5.0,1,0,1,0,0,0,1,0,0,0,0,0,6,0,0,0
34,2.15,0,1,0,0,0,0,0,0,0,1,0,0,5,5,10,0
52,4.48,1,0,1,0,0,0,1,0,0,0,1,0,10,3,10,0
27,4.44,1,0,0,0,0,1,0,1,0,0,1,0,19,8,1,0
67,5.0,0,0,1,0,0,0,1,0,0,0,0,0,4,1,0,0
56,1.83,0,0,1,0,0,0,0,0,0,1,0,0,2,1,0,1
68,5.0,1,0,1,0,0,0,0,0,0,1,0,0,6,0,0,0
39,0.85,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
78,0.67,1,0,1,0,0,0,0,0,1,0,0,1,1,1,5,3
63,2.11,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
40,3.98,1,1,0,0,0,0,1,0,0,0,0,0,6,2,0,0
51,1.74,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
69,1.2,1,0,1,0,0,0,0,0,0,1,0,1,2,2,1,0
40,5.0,0,0,0,0,0,0,0,0,0,1,0,0,7,5,0,0
59,1.64,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
26,4.78,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0
55,3.19,1,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0
55,3.43,0,1,0,0,0,0,1,0,0,0,0,0,4,4,0,0
61,0.96,0,0,1,0,0,0,0,0,0,1,0,0,10,6,2,3
32,2.11,1,0,1,0,0,0,0,0,0,1,0,0,14,14,4,1
80,2.43,0,1,0,0,0,0,0,0,1,0,0,0,2,1,1,1
25,0.4,1,0,0,0,0,0,0,1,0,0,1,0,5,5,15,0
73,3.95,1,0,0,0,0,1,1,0,0,0,0,1,1,0,2,2
36,5.0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0
62,3.57,1,0,1,0,0,0,0,1,0,0,0,0,4,4,1,0
29,3.6,0,0,0,1,0,0,1,0,0,0,1,0,10,3,5,6
49,1.15,0,0,0,0,0,0,0,0,1,0,0,1,2,2,1,0
77,5.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,5,0
40,0.73,0,0,0,1,0,0,0,0,0,1,0,1,3,2,0,8
55,1.52,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
80,3.48,1,0,0,1,0,0,1,0,0,0,0,0,3,0,0,1
80,2.35,1,0,0,1,0,0,0,0,0,1,0,1,0,0,4,0
24,1.18,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,3
52,2.6,1,0,0,0,1,0,0,0,1,0,0,0,1,1,2,1
69,0.31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
28,0.99,1,0,0,1,0,0,0,0,0,1,0,0,12,10,3,3
28,3.55,1,0,0,0,0,0,0,1,0,0,1,0,4,1,2,2
66,3.67,1,0,0,1,0,0,0,1,0,0,0,0,6,2,5,1
71,1.52,1,0,0,1,0,0,1,0,0,0,0,0,2,2,0,0
20,3.25,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67,1.63,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
34,4.86,0,0,1,0,0,0,1,0,0,0,1,0,2,1,0,0
71,0.66,1,0,0,0,1,0,0,1,0,0,0,1,0,0,4,0
62,1.45,0,1,0,0,0,0,1,0,0,0,0,0,14,0,0,0
69,2.37,0,0,1,0,0,0,1,0,0,0,0,1,5,3,0,5
80,4.27,1,0,0,1,0,0,0,0,0,1,0,0,3,3,3,0
70,4.14,0,0,0,1,0,0,1,0,0,0,0,0,1,1,2,4
37,0.77,0,0,1,0,0,0,0,0,0,1,1,0,3,3,0,0
62,5.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
32,0.88,0,0,1,0,0,0,0,0,0,1,0,0,4,2,4,0
26,2.45,1,1,0,0,0,0,0,0,0,1,1,0,9,0,3,0
36,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,5.0,0,1,0,0,0,0,1,0,0,0,0,0,10,3,2,0
58,1.82,0,0,0,0,1,0,0,0,1,0,0,0,2,2,0,0
47,2.02,0,0,1,0,0,0,0,0,0,1,0,1,5,5,0,0
50,2.43,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,0
25,5.0,1,0,0,0,0,1,1,0,0,0,1,0,15,10,4,0
22,1.88,1,0,0,1,0,0,0,1,0,0,1,0,4,3,0,3
80,2.54,0,0,0,1,0,0,0,1,0,0,0,1,2,2,2,2
80,5.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5,0
64,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,0.71,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,6
77,2.61,0,0,0,0,0,1,0,0,0,1,0,1,0,0,3,0
80,5.0,1,0,0,1,0,0,1,0,0,0,0,1,18,0,0,0
70,1.89,1,0,1,0,0,0,0,1,0,0,0,1,2,2,0,0
45,1.1,0,0,0,0,1,0,0,0,0,1,0,0,2,2,0,0
66,1.91,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0
21,0.04,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
29,0.58,0,0,1,0,0,0,0,1,0,0,1,0,3,2,3,2
35,0.78,0,0,0,0,0,0,0,1,0,0,0,1,2,1,4,1
63,0.89,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,30
79,1.07,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
73,0.88,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2,4
37,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3
33,1.69,1,0,1,0,0,0,0,0,0,1,1,0,15,10,0,0
68,5.0,0,0,0,1,0,0,0,0,0,1,0,1,15,3,1,0
72,1.52,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1
50,0.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1
