age,income,gender_male,education,race_Non-Hispanic Asian,race_Non-Hispanic Black,race_Non-Hispanic White,race_Other Hispanic,race_Other Race,marital_status_Never married,marital_status_Widowed/Divorced/Separated,num_meals_not_home,num_meals_fast_food,num_ready_foods_30_days,num_frozen_foods_30_days,num_home_cook
0.11666666666666667,0.61,0,0.75,0,0,0,0,1,1,0,0.14285714285714285,0.047619047619047616,0.0,0.022222222222222223,0.7873015873015872
1.0,0.548,1,0.5,0,0,1,0,0,0,1,0.0,0.0,0.0,0.022222222222222223,0.9777777777777777
0.6666666666666666,0.492,1,0.25,1,0,0,0,0,0,0,0.0,0.0,0.011111111111111112,0.0,0.9888888888888889
0.6166666666666667,1.0,1,0.75,0,0,1,0,0,0,0,0.0,0.0,0.044444444444444446,0.0,0.9555555555555556
0.65,0.476,0,0.0,0,0,0,0,0,0,0,0.23809523809523808,0.23809523809523808,0.0,0.0,0.5238095238095237
0.8,0.788,1,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
0.15,0.6900000000000001,0,1.0,1,0,0,0,0,0,0,0.047619047619047616,0.047619047619047616,0.011111111111111112,0.011111111111111112,0.8825396825396824
0.43333333333333335,0.244,0,0.5,0,0,0,0,1,0,0,0.3333333333333333,0.0,0.0,0.022222222222222223,0.6444444444444445
0.0,0.298,0,0.5,0,0,1,0,0,1,0,0.09523809523809523,0.09523809523809523,0.0,0.011111111111111112,0.7984126984126985
0.7,0.53,1,0.5,0,1,0,0,0,0,0,0.14285714285714285,0.047619047619047616,0.011111111111111112,0.03333333333333333,0.7650793650793649
0.9,0.8,1,0.25,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1.0
0.7333333333333333,0.198,0,1.0,0,0,0,0,0,1,0,0.0,0.0,0.011111111111111112,0.0,0.9888888888888889
0.18333333333333332,1.0,1,1.0,0,0,0,0,0,0,0,0.14285714285714285,0.0,0.0,0.0,0.8571428571428571
0.85,0.692,0,0.75,0,0,0,0,0,0,0,0.14285714285714285,0.0,0.011111111111111112,0.0,0.846031746031746
1.0,0.5,0,0.5,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1.0
0.6833333333333333,1.0,1,1.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
0.2833333333333333,0.712,1,1.0,0,0,1,0,0,0,0,0.19047619047619047,0.09523809523809523,0.0,0.03333333333333333,0.680952380952381
0.21666666666666667,1.0,1,1.0,0,0,1,0,0,0,0,0.19047619047619047,0.0,0.0,0.0,0.8095238095238095
0.65,1.0,1,0.75,0,0,1,0,0,0,0,0.42857142857142855,0.0,0.06666666666666667,0.0,0.5047619047619047
0.26666666666666666,0.16,0,0.75,0,0,0,0,0,0,0,0.047619047619047616,0.047619047619047616,0.03333333333333333,0.0,0.8714285714285713
0.55,0.358,0,0.75,0,0,0,0,1,0,0,0.09523809523809523,0.09523809523809523,0.011111111111111112,0.022222222222222223,0.7761904761904762
0.23333333333333334,1.0,1,0.75,0,0,0,0,0,0,1,0.23809523809523808,0.23809523809523808,0.0,0.0,0.5238095238095237
0.65,0.8039999999999999,0,0.5,0,1,0,0,0,0,0,0.19047619047619047,0.09523809523809523,0.022222222222222223,0.0,0.6920634920634922
0.7,0.704,1,0.75,0,0,1,0,0,0,0,0.09523809523809523,0.09523809523809523,0.0,0.044444444444444446,0.7650793650793651
0.25,0.628,1,1.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
0.35,0.426,1,0.75,0,0,1,0,0,0,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.9047619047619047
0.3333333333333333,0.9560000000000001,1,1.0,1,0,0,0,0,0,0,0.14285714285714285,0.0,0.0,0.0,0.8571428571428571
0.9666666666666667,0.418,1,0.0,0,1,0,0,0,0,0,0.23809523809523808,0.23809523809523808,0.0,0.0,0.5238095238095237
0.7333333333333333,0.244,0,0.5,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1.0
0.4,0.08199999999999999,0,0.0,0,0,0,0,0,1,0,0.09523809523809523,0.09523809523809523,0.0,0.0,0.8095238095238095
0.45,1.0,0,1.0,0,0,0,0,1,0,0,0.047619047619047616,0.047619047619047616,0.0,0.011111111111111112,0.8936507936507935
0.4666666666666667,0.041999999999999996,0,0.25,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
0.05,0.674,0,1.0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1.0
0.2833333333333333,0.608,0,0.75,0,0,0,1,0,1,0,0.5714285714285714,0.047619047619047616,0.1111111111111111,0.022222222222222223,0.2476190476190476
0.13333333333333333,1.0,1,1.0,0,1,0,0,0,1,0,0.047619047619047616,0.0,0.0,0.0,0.9523809523809523
0.31666666666666665,0.376,0,0.75,0,0,0,1,0,0,0,0.14285714285714285,0.09523809523809523,0.022222222222222223,0.0,0.7396825396825396
0.21666666666666667,0.9560000000000001,0,1.0,1,0,0,0,0,0,0,0.047619047619047616,0.047619047619047616,0.0,0.0,0.9047619047619047
0.5833333333333334,0.4,0,0.75,0,0,0,0,0,0,0,0.0,0.0,0.044444444444444446,0.0,0.9555555555555556
0.65,1.0,0,0.75,0,0,1,0,0,0,0,0.14285714285714285,0.047619047619047616,0.022222222222222223,0.03333333333333333,0.7539682539682538
0.48333333333333334,0.356,1,0.5,0,1,0,0,0,1,0,0.047619047619047616,0.047619047619047616,0.0,0.011111111111111112,0.8936507936507935
0.26666666666666666,0.32599999999999996,1,0.5,0,0,1,0,0,0,0,0.38095238095238093,0.38095238095238093,0.0,0.0,0.2380952380952381
0.05,0.096,0,0.5,0,0,0,0,0,0,0,0.047619047619047616,0.047619047619047616,0.0,0.0,0.9047619047619047
0.5,0.27,0,0.0,0,0,0,1,0,0,0,0.047619047619047616,0.047619047619047616,0.0,0.0,0.9047619047619047
0.9166666666666666,0.284,1,0.5,0,1,0,0,0,0,0,0.09523809523809523,0.047619047619047616,0.0,0.0,0.8571428571428571
0.16666666666666666,0.40800000000000003,1,0.5,0,1,0,0,0,1,0,0.2857142857142857,0.047619047619047616,0.3333333333333333,0.2222222222222222,0.11111111111111104
0.15,0.53,1,0.5,0,1,0,0,0,0,0,0.09523809523809523,0.09523809523809523,0.0,0.0,0.8095238095238095
0.6166666666666667,0.532,1,0.5,0,1,0,0,0,0,0,0.047619047619047616,0.047619047619047616,0.011111111111111112,0.0,0.8936507936507935
0.25,0.592,0,0.25,0,0,1,0,0,1,0,0.19047619047619047,0.19047619047619047,0.0,0.08888888888888889,0.5301587301587303
0.6666666666666666,0.4,1,0.75,0,0,0,0,1,0,1,0.09523809523809523,0.09523809523809523,0.044444444444444446,0.0,0.7650793650793651
0.05,1.0,1,0.75,0,0,1,0,0,1,0,0.19047619047619047,0.19047619047619047,0.0,0.022222222222222223,0.5968253968253969
0.35,0.612,1,0.5,0,0,1,0,0,0,0,0.23809523809523808,0.23809523809523808,0.05555555555555555,0.03333333333333333,0.4349206349206349
0.15,1.0,1,1.0,0,0,1,0,0,0,0,0.09523809523809523,0.0,0.0,0.022222222222222223,0.8825396825396825
0.16666666666666666,0.33399999999999996,0,0.75,0,1,0,0,0,0,0,0.047619047619047616,0.047619047619047616,0.0,0.0,0.9047619047619047
0.6833333333333333,1.0,1,0.25,0,0,0,0,0,0,0,0.7142857142857142,0.23809523809523808,0.03333333333333333,0.011111111111111112,0.0031746031746032817
0.3333333333333333,0.11599999999999999,0,1.0,1,0,0,0,0,0,0,0.09523809523809523,0.0,0.0,0.0,0.9047619047619048
1.0,0.44000000000000006,1,0.75,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
0.55,0.248,1,0.0,0,0,0,0,0,0,1,0.047619047619047616,0.047619047619047616,0.044444444444444446,0.044444444444444446,0.8158730158730158
0.0,1.0,1,0.5,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0
0.6833333333333333,0.20400000000000001,0,1.0,0,0,0,1,0,0,1,0.0,0.0,0.0,0.011111111111111112,0.9888888888888889
0.6333333333333333,1.0,0,0.5,0,0,1,0,0,0,0,0.14285714285714285,0.0,0.022222222222222223,0.0,0.8349206349206348
0.75,0.534,1,0.75,0,0,1,0,0,0,0,0.09523809523809523,0.047619047619047616,0.0,0.0,0.8571428571428571
0.13333333333333333,0.20600000000000002,0,0.75,0,1,0,0,0,1,0,0.047619047619047616,0.0,0.022222222222222223,0.0,0.9301587301587301
0.6,0.42000000000000004,1,0.0,0,0,0,0,0,0,0,0.047619047619047616,0.0,0.0,0.0,0.9523809523809523
0.5333333333333333,0.148,1,0.0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0
0.06666666666666667,0.194,0,0.75,0,1,0,0,0,1,0,0.09523809523809523,0.0,0.022222222222222223,0.03333333333333333,0.8492063492063492
0.4,1.0,0,0.75,0,0,1,0,0,0,0,0.7142857142857142,0.047619047619047616,0.1111111111111111,0.03333333333333333,0.09365079365079375
0.6666666666666666,1.0,1,1.0,0,0,1,0,0,0,0,0.3333333333333333,0.3333333333333333,0.0,0.022222222222222223,0.3111111111111111
0.15,1.0,0,0.75,1,0,0,0,0,0,0,0.7142857142857142,0.0,0.0,0.0,0.2857142857142858
0.85,0.42000000000000004,1,0.25,0,1,0,0,0,0,1,0.0,0.0,0.05555555555555555,0.0,0.9444444444444444
0.8833333333333333,1.0,1,1.0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
0.31666666666666665,1.0,0,1.0,0,0,1,0,0,0,0,0.19047619047619047,0.19047619047619047,0.03333333333333333,0.022222222222222223,0.5634920634920636
0.6166666666666667,0.346,0,0.75,0,0,1,0,0,0,0,0.19047619047619047,0.19047619047619047,0.0,0.022222222222222223,0.5968253968253969
0.5,0.868,1,1.0,0,0,0,1,0,0,0,0.09523809523809523,0.047619047619047616,0.0,0.011111111111111112,0.846031746031746
0.26666666666666666,0.06,0,0.25,0,1,0,0,0,1,0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.7142857142857142
0.3333333333333333,0.71,0,1.0,1,0,0,0,0,1,0,0.23809523809523808,0.047619047619047616,0.0,0.011111111111111112,0.7031746031746031
0.36666666666666664,0.828,1,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
0.13333333333333333,0.71,0,0.75,0,0,0,0,0,0,0,0.23809523809523808,0.23809523809523808,0.0,0.0,0.5238095238095237
1.0,0.394,1,0.75,0,0,0,0,0,0,0,0.047619047619047616,0.0,0.0,0.03333333333333333,0.919047619047619
1.0,0.254,0,0.0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
0.26666666666666666,0.692,1,1.0,1,0,0,0,0,0,0,0.047619047619047616,0.0,0.0,0.0,0.9523809523809523
0.55,1.0,0,1.0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
0.5333333333333333,0.534,0,0.75,0,0,1,0,0,0,0,0.2857142857142857,0.23809523809523808,0.05555555555555555,0.0,0.42063492063492053
0.6666666666666666,0.608,0,0.0,0,0,0,0,0,0,0,0.047619047619047616,0.047619047619047616,0.0,0.0,0.9047619047619047
0.25,0.422,1,0.5,0,1,0,0,0,0,0,0.14285714285714285,0.14285714285714285,0.0,0.05555555555555555,0.6587301587301586
0.4,0.132,1,0.0,0,0,0,1,0,0,0,0.047619047619047616,0.047619047619047616,0.0,0.0,0.9047619047619047
0.05,0.9960000000000001,0,0.75,0,1,0,0,0,1,0,0.19047619047619047,0.19047619047619047,0.0,0.2222222222222222,0.3968253968253969
0.6666666666666666,0.6980000000000001,1,0.25,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0
0.4,0.6839999999999999,1,0.75,0,0,0,0,0,0,0,0.3333333333333333,0.0,0.022222222222222223,0.03333333333333333,0.6111111111111112
0.7,1.0,0,1.0,0,0,1,0,0,0,0,0.14285714285714285,0.09523809523809523,0.0,0.0,0.7619047619047619
0.9333333333333333,1.0,0,0.75,1,0,0,0,0,0,0,0.7142857142857142,0.0,0.022222222222222223,0.0,0.26349206349206356
0.75,1.0,0,0.25,1,0,0,0,0,0,0,0.0,0.0,0.0,0.022222222222222223,0.9777777777777777
0.5,0.384,0,0.75,1,0,0,0,0,0,0,0.14285714285714285,0.0,0.0,0.0,0.8571428571428571
0.9333333333333333,0.576,1,0.25,0,0,1,0,0,0,1,0.047619047619047616,0.0,0.011111111111111112,0.0,0.9412698412698413
1.0,0.584,0,0.5,0,0,1,0,0,0,1,0.19047619047619047,0.0,0.0,0.13333333333333333,0.6761904761904762
0.016666666666666666,0.24,0,0.75,0,1,0,0,0,1,0,0.23809523809523808,0.14285714285714285,0.0,0.022222222222222223,0.5968253968253967
1.0,0.384,1,1.0,0,0,1,0,0,0,1,0.14285714285714285,0.0,0.011111111111111112,0.0,0.846031746031746
0.8166666666666667,1.0,0,1.0,0,0,1,0,0,0,1,0.14285714285714285,0.047619047619047616,0.022222222222222223,0.03333333333333333,0.7539682539682538
0.15,1.0,0,1.0,1,0,0,0,0,0,0,0.09523809523809523,0.0,0.0,0.0,0.9047619047619048
0.16666666666666666,0.532,0,1.0,1,0,0,0,0,0,0,0.14285714285714285,0.0,0.011111111111111112,0.0,0.846031746031746
0.2,0.294,0,0.75,0,1,0,0,0,0,0,0.09523809523809523,0.09523809523809523,0.0,0.03333333333333333,0.7761904761904762
0.25,0.242,0,0.75,0,0,1,0,0,1,0,0.09523809523809523,0.0,0.011111111111111112,0.05555555555555555,0.8380952380952381
0.6666666666666666,0.734,0,1.0,0,0,1,0,0,0,0,0.19047619047619047,0.0,0.0,0.0,0.8095238095238095
0.016666666666666666,0.21600000000000003,1,0.75,0,0,0,0,1,1,0,0.19047619047619047,0.09523809523809523,0.23333333333333334,0.1111111111111111,0.3698412698412699
0.36666666666666664,0.9960000000000001,1,0.75,0,1,0,0,0,1,0,0.38095238095238093,0.0,0.08888888888888889,0.03333333333333333,0.49682539682539684
1.0,0.33199999999999996,1,1.0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,1.0
0.7666666666666667,0.554,1,1.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.011111111111111112,0.9888888888888889
0.4,0.22999999999999998,1,0.25,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
0.45,0.118,1,0.5,0,0,1,0,0,1,0,0.047619047619047616,0.047619047619047616,0.0,0.0,0.9047619047619047
0.6166666666666667,0.392,1,1.0,0,0,1,0,0,0,0,0.19047619047619047,0.0,0.06666666666666667,0.044444444444444446,0.6984126984126985
0.3,0.22799999999999998,1,0.5,0,1,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333
0.18333333333333332,0.33399999999999996,0,0.75,0,0,1,0,0,0,0,0.19047619047619047,0.19047619047619047,0.0,0.044444444444444446,0.5746031746031747
0.9166666666666666,1.0,0,0.75,0,0,0,0,1,0,1,0.19047619047619047,0.047619047619047616,0.0,0.0,0.7619047619047619
0.8166666666666667,0.21600000000000003,1,0.5,0,1,0,0,0,0,1,0.0,0.0,0.011111111111111112,0.011111111111111112,0.9777777777777777
0.6,0.148,0,0.75,0,0,1,0,0,0,0,0.0,0.0,0.18888888888888888,0.0,0.8111111111111111
1.0,0.55,1,0.5,0,0,1,0,0,0,0,0.09523809523809523,0.0,0.0,0.0,0.9047619047619048
0.8833333333333333,0.344,0,0.75,0,0,0,1,0,0,1,0.14285714285714285,0.0,0.0,0.0,0.8571428571428571
0.7666666666666667,0.078,0,0.75,0,0,0,0,0,0,0,0.047619047619047616,0.0,0.011111111111111112,0.022222222222222223,0.919047619047619
0.9833333333333333,0.784,0,1.0,0,1,0,0,0,1,0,0.14285714285714285,0.047619047619047616,0.03333333333333333,0.08888888888888889,0.6873015873015872
0.15,1.0,1,1.0,0,0,1,0,0,0,0,0.047619047619047616,0.0,0.0,0.011111111111111112,0.9412698412698413
0.31666666666666665,1.0,1,1.0,0,0,1,0,0,0,0,0.09523809523809523,0.09523809523809523,0.0,0.0,0.8095238095238095
0.5666666666666667,0.47400000000000003,0,0.75,0,1,0,0,0,0,0,0.23809523809523808,0.23809523809523808,0.03333333333333333,0.0,0.49047619047619045
0.7,0.47800000000000004,1,0.75,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1.0
0.5,0.392,1,0.25,0,0,0,1,0,1,0,0.23809523809523808,0.23809523809523808,0.0,0.03333333333333333,0.49047619047619045
0.2,1.0,1,0.5,0,0,1,0,0,0,0,0.047619047619047616,0.0,0.0,0.0,0.9523809523809523
0.8,1.0,0,0.75,0,0,1,0,0,0,0,0.0,0.0,0.0,0.011111111111111112,0.9888888888888889
0.05,0.308,0,0.75,0,1,0,0,0,1,0,0.19047619047619047,0.19047619047619047,0.13333333333333333,0.011111111111111112,0.4746031746031747
0.4166666666666667,0.33399999999999996,1,0.75,0,0,1,0,0,0,0,0.0,0.0,0.011111111111111112,0.0,0.9888888888888889
0.6333333333333333,0.198,0,0.5,0,1,0,0,0,0,0,0.047619047619047616,0.047619047619047616,0.3333333333333333,0.022222222222222223,0.549206349206349
0.38333333333333336,0.932,1,0.5,0,0,1,0,0,0,0,0.14285714285714285,0.047619047619047616,0.0,0.011111111111111112,0.7984126984126984
0.5,0.128,1,0.25,1,0,0,0,0,1,0,0.3333333333333333,0.09523809523809523,0.044444444444444446,0.044444444444444446,0.48253968253968255
0.9166666666666666,0.8560000000000001,1,1.0,0,1,0,0,0,0,1,0.047619047619047616,0.047619047619047616,0.022222222222222223,0.0,0.8825396825396824
0.6166666666666667,0.148,0,0.75,0,1,0,0,0,0,0,0.047619047619047616,0.047619047619047616,0.044444444444444446,0.022222222222222223,0.838095238095238
0.18333333333333332,0.3,0,0.75,0,1,0,0,0,0,0,0.09523809523809523,0.09523809523809523,0.0,0.011111111111111112,0.7984126984126985
0.9833333333333333,0.23399999999999999,0,0.5,0,0,1,0,0,0,0,0.0,0.0,0.011111111111111112,0.0,0.9888888888888889
0.6833333333333333,0.8380000000000001,0,0.75,0,0,1,0,0,0,1,0.09523809523809523,0.047619047619047616,0.0,0.0,0.8571428571428571
0.48333333333333334,0.9279999999999999,0,1.0,0,0,1,0,0,0,0,0.047619047619047616,0.0,0.1111111111111111,0.011111111111111112,0.8301587301587301
0.2,1.0,0,1.0,0,0,1,0,0,0,0,0.09523809523809523,0.09523809523809523,0.0,0.0,0.8095238095238095
0.6666666666666666,1.0,0,0.75,1,0,0,0,0,0,0,0.14285714285714285,0.0,0.011111111111111112,0.0,0.846031746031746
0.13333333333333333,1.0,0,1.0,0,0,1,0,0,1,0,0.047619047619047616,0.0,0.0,0.0,0.9523809523809523
0.6666666666666666,1.0,0,1.0,0,0,0,1,0,0,0,0.3333333333333333,0.047619047619047616,0.05555555555555555,0.022222222222222223,0.5412698412698412
0.65,0.24,0,0.5,0,1,0,0,0,1,0,0.047619047619047616,0.047619047619047616,0.0,0.0,0.9047619047619047
0.11666666666666667,0.914,0,1.0,1,0,0,0,0,1,0,0.19047619047619047,0.09523809523809523,0.0,0.0,0.7142857142857143
0.6,1.0,0,1.0,0,0,0,1,0,0,0,0.047619047619047616,0.0,0.0,0.0,0.9523809523809523
0.25,0.606,0,1.0,1,0,0,0,0,0,1,0.3333333333333333,0.23809523809523808,0.08888888888888889,0.23333333333333334,0.10634920634920633
0.06666666666666667,0.236,0,0.5,0,1,0,0,0,1,0,0.09523809523809523,0.09523809523809523,0.0,0.0,0.8095238095238095
1.0,0.27999999999999997,0,1.0,0,0,1,0,0,0,1,0.09523809523809523,0.09523809523809523,0.0,0.05555555555555555,0.7539682539682541
0.7166666666666667,1.0,0,1.0,0,0,1,0,0,0,1,0.14285714285714285,0.0,0.05555555555555555,0.03333333333333333,0.7682539682539682
0.38333333333333336,0.10400000000000001,0,0.75,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,1.0
0.08333333333333333,0.48600000000000004,0,0.5,1,0,0,0,0,1,0,0.09523809523809523,0.047619047619047616,0.011111111111111112,0.011111111111111112,0.8349206349206348
0.13333333333333333,0.32799999999999996,1,0.5,0,1,0,0,0,0,0,0.23809523809523808,0.0,0.08888888888888889,0.0,0.673015873015873
0.48333333333333334,1.0,0,1.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
0.65,0.85,1,0.5,0,1,0,0,0,1,0,0.09523809523809523,0.047619047619047616,0.011111111111111112,0.011111111111111112,0.8349206349206348
0.16666666666666666,0.156,1,0.5,0,0,0,0,1,0,0,0.09523809523809523,0.0,0.0,0.022222222222222223,0.8825396825396825
1.0,0.20600000000000002,0,0.5,0,0,1,0,0,0,0,0.047619047619047616,0.0,0.0,0.0,0.9523809523809523
0.5833333333333334,0.63,0,0.25,0,0,0,1,0,0,0,0.14285714285714285,0.047619047619047616,0.0,0.0,0.8095238095238094
0.6,0.8300000000000001,1,1.0,0,0,1,0,0,0,1,0.5714285714285714,0.047619047619047616,0.08888888888888889,0.0,0.292063492063492
1.0,0.6940000000000001,1,0.0,0,0,1,0,0,0,0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666
0.7333333333333333,0.16399999999999998,1,0.5,0,0,1,0,0,1,0,0.3333333333333333,0.14285714285714285,0.0,0.044444444444444446,0.4793650793650793
0.21666666666666667,0.22599999999999998,0,0.5,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
0.43333333333333335,0.4,1,0.75,0,1,0,0,0,0,0,0.23809523809523808,0.14285714285714285,0.16666666666666666,0.011111111111111112,0.4412698412698412
0.05,0.05600000000000001,0,0.5,0,1,0,0,0,1,0,0.09523809523809523,0.047619047619047616,0.011111111111111112,0.011111111111111112,0.8349206349206348
0.8,0.148,0,0.5,0,1,0,0,0,0,1,0.09523809523809523,0.09523809523809523,0.022222222222222223,0.022222222222222223,0.7650793650793651
0.21666666666666667,0.32,1,0.0,0,0,0,0,1,0,0,0.19047619047619047,0.19047619047619047,0.0,0.0,0.6190476190476192
0.45,0.296,1,0.75,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,1.0
0.55,0.136,1,0.75,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0
0.31666666666666665,0.298,1,0.5,0,0,1,0,0,0,0,0.047619047619047616,0.0,0.0,0.0,0.9523809523809523
0.26666666666666666,1.0,1,1.0,0,0,0,0,0,0,0,0.5238095238095237,0.2857142857142857,0.044444444444444446,0.022222222222222223,0.12380952380952384
0.43333333333333335,0.774,1,0.75,0,1,0,0,0,0,1,0.23809523809523808,0.23809523809523808,0.0,0.0,0.5238095238095237
0.5666666666666667,1.0,0,1.0,0,0,1,0,0,0,0,0.09523809523809523,0.0,0.044444444444444446,0.13333333333333333,0.726984126984127
0.36666666666666664,0.0,1,1.0,0,0,1,0,0,1,0,0.09523809523809523,0.0,0.0,0.0,0.9047619047619048
0.36666666666666664,0.616,1,0.5,0,1,0,0,0,0,0,0.09523809523809523,0.09523809523809523,0.07777777777777778,0.16666666666666666,0.5650793650793651
0.6166666666666667,0.37,0,0.75,0,1,0,0,0,0,0,0.23809523809523808,0.23809523809523808,0.1111111111111111,0.022222222222222223,0.3904761904761904
0.7,0.44400000000000006,1,0.75,0,0,0,0,0,0,0,0.09523809523809523,0.0,0.0,0.0,0.9047619047619048
0.8333333333333334,1.0,1,1.0,0,0,1,0,0,0,0,0.047619047619047616,0.0,0.011111111111111112,0.0,0.9412698412698413
0.4666666666666667,0.592,1,0.75,0,0,0,1,0,1,0,0.23809523809523808,0.14285714285714285,0.044444444444444446,0.0,0.5746031746031746
0.7333333333333333,0.06999999999999999,0,0.5,1,0,0,0,0,0,0,0.047619047619047616,0.047619047619047616,0.0,0.0,0.9047619047619047
0.2,0.08199999999999999,1,0.5,0,0,0,0,0,0,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.9047619047619047
0.9,0.71,0,0.5,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
0.6,0.8460000000000001,0,0.75,0,0,0,0,0,1,0,0.19047619047619047,0.0,0.3333333333333333,0.0,0.4761904761904762
0.6666666666666666,0.46399999999999997,0,0.5,0,0,1,0,0,0,1,0.0,0.0,0.0,0.044444444444444446,0.9555555555555556
0.1,0.414,1,0.75,0,1,0,0,0,0,0,0.23809523809523808,0.23809523809523808,0.0,0.0,0.5238095238095237
0.85,0.554,0,0.75,0,0,0,1,0,0,1,0.0,0.0,0.011111111111111112,0.0,0.9888888888888889
0.016666666666666666,0.298,0,0.5,0,0,0,0,0,0,0,0.09523809523809523,0.09523809523809523,0.0,0.0,0.8095238095238095
1.0,0.32,1,0.25,0,0,1,0,0,0,0,0.047619047619047616,0.047619047619047616,0.0,0.044444444444444446,0.8603174603174601
0.5833333333333334,0.144,0,0.5,0,0,0,1,0,1,0,0.14285714285714285,0.14285714285714285,0.0,0.06666666666666667,0.6476190476190475
0.0,0.308,0,0.75,0,0,0,0,1,1,0,0.14285714285714285,0.047619047619047616,0.011111111111111112,0.0,0.7984126984126984
0.15,1.0,1,1.0,1,0,0,0,0,1,0,0.19047619047619047,0.047619047619047616,0.0,0.05555555555555555,0.7063492063492063
0.6333333333333333,0.5700000000000001,1,0.75,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0
0.65,0.688,0,0.75,0,0,1,0,0,0,0,0.0,0.0,0.0,0.011111111111111112,0.9888888888888889
0.26666666666666666,0.136,0,0.75,0,0,0,0,0,0,1,0.047619047619047616,0.047619047619047616,0.022222222222222223,0.0,0.8825396825396824
0.26666666666666666,0.6799999999999999,1,1.0,0,1,0,0,0,0,0,0.19047619047619047,0.19047619047619047,0.0,0.05555555555555555,0.5634920634920636
1.0,1.0,1,0.75,0,0,1,0,0,1,0,0.047619047619047616,0.0,0.0,0.0,0.9523809523809523
0.11666666666666667,0.014000000000000002,0,0.25,0,1,0,0,0,1,0,0.47619047619047616,0.23809523809523808,0.0,0.0,0.28571428571428575
0.6666666666666666,0.384,1,0.0,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.011111111111111112,0.0,0.32222222222222224
0.48333333333333334,1.0,1,1.0,0,0,1,0,0,0,0,0.38095238095238093,0.14285714285714285,0.022222222222222223,0.022222222222222223,0.43174603174603177
0.48333333333333334,0.388,0,1.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
0.05,0.6900000000000001,0,1.0,1,0,0,0,0,0,0,0.14285714285714285,0.09523809523809523,0.0,0.0,0.7619047619047619
0.43333333333333335,0.564,0,0.75,0,0,0,0,0,0,1,0.47619047619047616,0.09523809523809523,0.13333333333333333,0.0,0.2952380952380953
0.23333333333333334,0.248,1,0.75,0,0,1,0,0,1,0,0.0,0.0,0.0,0.022222222222222223,0.9777777777777777
0.21666666666666667,0.144,1,0.5,0,0,1,0,0,0,0,0.14285714285714285,0.09523809523809523,0.0,0.0,0.7619047619047619
0.21666666666666667,0.16,0,0.75,0,1,0,0,0,1,0,0.3333333333333333,0.23809523809523808,0.0,0.0,0.42857142857142855
0.3333333333333333,1.0,0,1.0,1,0,0,0,0,0,0,0.09523809523809523,0.0,0.0,0.0,0.9047619047619048
0.43333333333333335,0.51,1,0.75,0,0,0,0,1,0,0,0.047619047619047616,0.047619047619047616,0.0,0.0,0.9047619047619047
0.8166666666666667,0.16799999999999998,0,0.25,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,1.0
0.5,0.298,0,0.5,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
0.4,1.0,1,1.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
0.21666666666666667,0.354,1,0.75,0,1,0,0,0,1,0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333
0.5666666666666667,0.754,0,1.0,0,0,1,0,0,0,1,0.23809523809523808,0.09523809523809523,0.011111111111111112,0.0,0.6555555555555556
